Coordinates along the route:
12.91477, 79.07112000000001
12.91473, 79.0737
12.914710000000001, 79.07626
12.914740000000002, 79.07867
12.914700000000002, 79.07998
12.914750000000002, 79.08058000000001
12.914800000000001, 79.0832
12.914930000000002, 79.08434000000001
12.91515, 79.08546000000001
12.915750000000001, 79.08723
12.916590000000001, 79.0895
12.91689, 79.09027
12.917200000000001, 79.09105000000001
12.917720000000001, 79.09185000000001
12.919170000000001, 79.09379000000001
12.919810000000002, 79.09473000000001
12.91993, 79.09489
12.92082, 79.09615000000001
12.921510000000001, 79.09711
12.92204, 79.09782000000001
12.922320000000001, 79.09824
12.922600000000001, 79.09874
12.922740000000001, 79.09906000000001
12.922910000000002, 79.09972
12.922970000000001, 79.10014000000001
12.922970000000001, 79.10056
12.922820000000002, 79.10291000000001
12.92265, 79.10526
12.92265, 79.10529000000001
12.92275, 79.10529000000001
12.92271, 79.10575
12.92266, 79.10658000000001
12.922580000000002, 79.10831
12.92261, 79.10876
12.92262, 79.10891000000001
12.922440000000002, 79.10896000000001
12.922270000000001, 79.10900000000001
12.922300000000002, 79.10924
12.922320000000001, 79.10966
12.922340000000002, 79.1101
12.922310000000001, 79.11053000000001
12.92223, 79.11159
12.92214, 79.11332
12.922110000000002, 79.11388000000001
12.922170000000001, 79.11455000000001
12.922270000000001, 79.11543
12.92237, 79.11614
12.92247, 79.11654
12.922530000000002, 79.11713
12.922590000000001, 79.11771
12.922730000000001, 79.11857
12.92308, 79.11991
12.92331, 79.12083000000001
12.92336, 79.12113000000001
12.92345, 79.12167000000001
12.923530000000001, 79.12203000000001
12.923620000000001, 79.12235000000001
12.923720000000001, 79.12302000000001
12.923910000000001, 79.1243
12.92402, 79.12539000000001
12.924040000000002, 79.12565000000001
12.92355, 79.12551
12.92275, 79.12523
12.92172, 79.12487
12.921330000000001, 79.12480000000001
12.920660000000002, 79.12477000000001
12.92036, 79.12478
12.919880000000001, 79.12485000000001
12.91909, 79.12506
12.918650000000001, 79.12524
12.918090000000001, 79.12552000000001
12.91792, 79.12566000000001
12.917610000000002, 79.12606000000001
12.91675, 79.12729
12.916630000000001, 79.12752
12.916570000000002, 79.12772000000001
12.916490000000001, 79.1281
12.91646, 79.12842
12.91642, 79.12947000000001
12.91483, 79.12932
12.91473, 79.12932
12.914660000000001, 79.12934000000001
12.91463, 79.1294
12.914270000000002, 79.13063000000001
12.914200000000001, 79.13077000000001
12.914150000000001, 79.13082
12.914060000000001, 79.13085000000001
12.91398, 79.13085000000001
12.913870000000001, 79.13083
12.91374, 79.13225000000001
12.91374, 79.1323
12.91458, 79.13236
12.915180000000001, 79.13251000000001
12.91553, 79.13254
12.915820000000002, 79.13254
12.91651, 79.13247000000001
