Country,PIN,City,State,State_ID,District,District_ID,Community,Lat,Lng,Loc_accuracy,District_1
IN,621219,Vadakkumadevi,Tamil Nadu,25,Perambalur,615,Perambalur,11.3327,78.8644,3,Perambalur
IN,621220,Elambalur,Tamil Nadu,25,Perambalur,615,Perambalur,11.2669,78.8816,4,Perambalur
IN,621220,Aranarai,Tamil Nadu,25,Perambalur,615,Perambalur,11.2292,78.8499,4,Perambalur
IN,621220,Elambalur,Tamil Nadu,25,Perambalur,615,Perambalur,11.2669,78.8816,4,Perambalur
IN,621220,Sengonam,Tamil Nadu,25,Perambalur,615,Perambalur,11.2698,78.9174,4,Perambalur
IN,621220,Aranarai,Tamil Nadu,25,Perambalur,615,Perambalur,11.2292,78.8499,4,Perambalur
IN,621220,Nochiyam,Tamil Nadu,25,Perambalur,615,Perambalur,11.2408,78.8635,3,Perambalur
IN,621220,Pudunaduvalur,Tamil Nadu,25,Perambalur,615,Perambalur,11.212,78.8321,4,Perambalur
IN,621220,Nochiam,Tamil Nadu,25,Perambalur,615,Perambalur,11.2408,78.8635,3,Perambalur
IN,621220,Pudunaduvalur,Tamil Nadu,25,Perambalur,615,Perambalur,11.212,78.8321,4,Perambalur
IN,621220,Koneripalayam,Tamil Nadu,25,Perambalur,615,Perambalur,11.2408,78.8635,3,Perambalur
IN,621220,Koneripalayam,Tamil Nadu,25,Perambalur,615,Perambalur,11.2408,78.8635,3,Perambalur
IN,621220,Thoramangalam,Tamil Nadu,25,Perambalur,615,Perambalur,11.2408,78.8635,3,Perambalur
IN,621220,Kavulpalayam,Tamil Nadu,25,Perambalur,615,Perambalur,11.2408,78.8635,3,Perambalur
IN,621708,Varagur,Tamil Nadu,25,Perambalur,615,Kunnam,11.2523,79.0411,4,Perambalur
IN,621708,Kunnam (Perambalur),Tamil Nadu,25,Perambalur,615,Kunnam,11.2312,79.0211,4,Perambalur
IN,621708,Perali,Tamil Nadu,25,Perambalur,615,Kunnam,11.2313,78.9518,4,Perambalur
IN,621708,Maruvathur-ariyalur,Tamil Nadu,25,Perambalur,615,Kunnam,11.2383,79.0047,3,Perambalur
IN,621708,Adhanur,Tamil Nadu,25,Perambalur,615,Kunnam,11.2383,79.0047,3,Perambalur
IN,621708,Kurumbapalayam,Tamil Nadu,25,Perambalur,615,Kunnam,11.2383,79.0047,3,Perambalur
IN,621708,Asoor,Tamil Nadu,25,Perambalur,615,Kunnam,11.2383,79.0047,3,Perambalur
IN,621708,Sithali,Tamil Nadu,25,Perambalur,615,Kunnam,11.2383,79.0047,3,Perambalur
IN,621708,Ilandaikuli,Tamil Nadu,25,Perambalur,615,Kunnam,11.2383,79.0047,3,Perambalur
IN,621708,Melamathur,Tamil Nadu,25,Perambalur,615,Kunnam,11.2383,79.0047,3,Perambalur
IN,621708,Moongilpadi,Tamil Nadu,25,Perambalur,615,Kunnam,11.2383,79.0047,3,Perambalur
IN,621708,Odhiyam,Tamil Nadu,25,Perambalur,615,Kunnam,11.2383,79.0047,3,Perambalur
IN,621713,Gudalur,Tamil Nadu,25,Perambalur,615,Ariyalur,11.1366,79.0032,4,Perambalur
IN,621713,Nochikulam,Tamil Nadu,25,Perambalur,615,Ariyalur,11.2733,78.893,3,Perambalur
IN,621713,Koothur,Tamil Nadu,25,Perambalur,615,Ariyalur,11.1625,79.0518,3,Perambalur
IN,621716,Namangunam,Tamil Nadu,25,Perambalur,615,Perambalur,11.2733,78.893,4,Perambalur
IN,621716,Tungapuram,Tamil Nadu,25,Perambalur,615,Perambalur,11.293,79.1082,4,Perambalur
IN,621716,Vayalur,Tamil Nadu,25,Perambalur,615,Kunnam,11.3603,79.1102,4,Perambalur
IN,621716,Nallarikkai,Tamil Nadu,25,Perambalur,615,Kunnam,11.2985,79.1122,3,Perambalur
IN,621716,Kadur,Tamil Nadu,25,Perambalur,615,Perambalur,11.2606,79.1071,4,Perambalur
IN,621716,Puduvettakudi,Tamil Nadu,25,Perambalur,615,Perambalur,11.2985,79.1122,3,Perambalur
IN,621716,Vasistapuram,Tamil Nadu,25,Perambalur,615,Perambalur,11.2985,79.1122,3,Perambalur
IN,621716,Vayalapadi,Tamil Nadu,25,Perambalur,615,Perambalur,11.2985,79.1122,3,Perambalur
IN,621716,Kilaperambalur,Tamil Nadu,25,Perambalur,615,Perambalur,11.2985,79.1122,3,Perambalur
IN,621717,Veppur,Tamil Nadu,25,Perambalur,615,Kunnam,11.3198,79.0653,4,Perambalur
IN,621717,Vaithiyanathapuram,Tamil Nadu,25,Perambalur,615,Kunnam,10.8705,78.729,3,Perambalur
IN,621717,Nannai,Tamil Nadu,25,Perambalur,615,Perambalur,11.327,79.0548,4,Perambalur
IN,621717,Paravai,Tamil Nadu,25,Perambalur,615,Kunnam,11.2733,78.893,4,Perambalur
IN,621717,Kilumathur,Tamil Nadu,25,Perambalur,615,Kunnam,10.8705,78.729,3,Perambalur
IN,621717,Olaipadi,Tamil Nadu,25,Perambalur,615,Perambalur,10.8705,78.729,3,Perambalur
IN,621717,Andikurumbalur,Tamil Nadu,25,Perambalur,615,Kunnam,10.8705,78.729,3,Perambalur
IN,621717,Perumathur,Tamil Nadu,25,Perambalur,615,Kunnam,10.8705,78.729,3,Perambalur
IN,613301,Vembanpatti,Tamil Nadu,25,Pudukkottai,621,Gandarvakkottai,10.5487,79.0769,4,Pudukkottai
IN,613301,Valavampatti,Tamil Nadu,25,Pudukkottai,621,Gandarvakottai,10.5605,78.9903,4,Pudukkottai
IN,613301,Manganur,Tamil Nadu,25,Pudukkottai,621,Gandarvakottai,10.6091,78.9652,4,Pudukkottai
IN,613301,Kovilur (Gandarvakottai),Tamil Nadu,25,Pudukkottai,621,Gandarvakottai,10.7706,79.1203,3,Pudukkottai
IN,613301,Mattangal,Tamil Nadu,25,Pudukkottai,621,Gandarvakottai,10.5647,79.0477,4,Pudukkottai
IN,613301,Mohanur,Tamil Nadu,25,Pudukkottai,621,Gandarvakkottai,10.5644,79.0757,4,Pudukkottai
IN,613301,Komapuram,Tamil Nadu,25,Pudukkottai,621,Gandarvakottai,10.6342,78.9969,4,Pudukkottai
IN,613301,Ghandarvakottai,Tamil Nadu,25,Pudukkottai,621,Gandarvakottai,10.7706,79.1203,3,Pudukkottai
IN,613301,Sundampatti,Tamil Nadu,25,Pudukkottai,621,Gandarvakottai,10.5423,79.036,4,Pudukkottai
IN,613301,Pudunagar,Tamil Nadu,25,Pudukkottai,621,Gandarvakotai,10.3586,78.8812,4,Pudukkottai
IN,613301,Thachankurichi,Tamil Nadu,25,Pudukkottai,621,Gandarvakottai,10.7706,79.1203,3,Pudukkottai
IN,613301,Veladipatti,Tamil Nadu,25,Pudukkottai,621,Gandarvakkottai,10.7706,79.1203,3,Pudukkottai
IN,613301,Akkachipatti,Tamil Nadu,25,Pudukkottai,621,Gandarvakkottai,10.7706,79.1203,3,Pudukkottai
IN,613301,Vellalaviduthi,Tamil Nadu,25,Pudukkottai,621,Gandarvakottai,10.7706,79.1203,3,Pudukkottai
IN,614616,Panjatti,Tamil Nadu,25,Pudukkottai,621,Arantangi,10.1326,78.9917,4,Pudukkottai
IN,614616,Melapattu,Tamil Nadu,25,Pudukkottai,621,Arantangi,10.3586,78.8812,3,Pudukkottai
IN,614616,Kammangadu,Tamil Nadu,25,Pudukkottai,621,Arantangi,10.1244,78.9423,4,Pudukkottai
IN,614616,Arantangi,Tamil Nadu,25,Pudukkottai,621,Arantangi,10.1723,78.9912,4,Pudukkottai
IN,614616,Kundagavayal,Tamil Nadu,25,Pudukkottai,621,Arantangi,10.0411,78.9235,3,Pudukkottai
IN,614616,Arantangi Fort,Tamil Nadu,25,Pudukkottai,621,Aranthangi,10.0411,78.9235,3,Pudukkottai
IN,614616,Aliyanilai,Tamil Nadu,25,Pudukkottai,621,Arantangi,10.2067,78.9861,4,Pudukkottai
IN,614616,Memangalam,Tamil Nadu,25,Pudukkottai,621,Arantangi,10.3586,78.8812,4,Pudukkottai
IN,614616,Muslim Street,Tamil Nadu,25,Pudukkottai,621,Aranthangi,10.0411,78.9235,3,Pudukkottai
IN,614616,Veeramangalam,Tamil Nadu,25,Pudukkottai,621,Arantangi,10.0411,78.9235,3,Pudukkottai
IN,614616,Thondaimanendal,Tamil Nadu,25,Pudukkottai,621,Aranthangi,10.0411,78.9235,3,Pudukkottai
IN,614616,Ratnakottai,Tamil Nadu,25,Pudukkottai,621,Arantangi,10.0411,78.9235,3,Pudukkottai
IN,614616,Puduvakottai,Tamil Nadu,25,Pudukkottai,621,Arantangi,10.0411,78.9235,3,Pudukkottai
IN,614616,Nakkudi,Tamil Nadu,25,Pudukkottai,621,Arantangi,10.0411,78.9235,3,Pudukkottai
IN,614616,L.N.Puram,Tamil Nadu,25,Pudukkottai,621,Arantangi,10.0411,78.9235,3,Pudukkottai
IN,614616,Eganivayal,Tamil Nadu,25,Pudukkottai,621,Arantangi,10.0411,78.9235,3,Pudukkottai
IN,614616,Edaiyathur,Tamil Nadu,25,Pudukkottai,621,Aratangi,10.0411,78.9235,3,Pudukkottai
IN,614617,Ammapattinam,Tamil Nadu,25,Pudukkottai,621,Aranthangi,10.0153,79.2314,4,Pudukkottai
IN,614617,Vichchur,Tamil Nadu,25,Pudukkottai,621,Manamelkudi,10.3586,78.8812,4,Pudukkottai
IN,614618,Tirupperunthurai,Tamil Nadu,25,Pudukkottai,621,Avudayarkoil,10.4315,79.2314,1,Pudukkottai
IN,614618,Perumarudur,Tamil Nadu,25,Pudukkottai,621,Avadaiyarkoil,10.4315,79.2314,1,Pudukkottai
IN,614618,Perunavalur,Tamil Nadu,25,Pudukkottai,621,Avadaiyarkoil,10.4315,79.2314,1,Pudukkottai
IN,614618,Vilanur,Tamil Nadu,25,Pudukkottai,621,Avudayarkoil,10.4315,79.2314,1,Pudukkottai
IN,614618,Poovalur,Tamil Nadu,25,Pudukkottai,621,Avadaiyarkoil,10.4315,79.2314,1,Pudukkottai
IN,614618,Alinjiyendal,Tamil Nadu,25,Pudukkottai,621,Avudayarkoil,10.4315,79.2314,1,Pudukkottai
IN,614618,Pandipathiram,Tamil Nadu,25,Pudukkottai,621,Avudayarkoil,10.4315,79.2314,1,Pudukkottai
IN,614618,Amaradakki,Tamil Nadu,25,Pudukkottai,621,Avadaiyarkoil,10.4315,79.2314,1,Pudukkottai
IN,614619,Bayamariyanendal,Tamil Nadu,25,Pudukkottai,621,Manamelkudi,10.4315,79.2314,1,Pudukkottai
IN,614619,Karakathikottai,Tamil Nadu,25,Pudukkottai,621,Arantangi,10.4315,79.2314,1,Pudukkottai
IN,614619,Kottaipattinam,Tamil Nadu,25,Pudukkottai,621,Manamelkudi,10.4315,79.2314,1,Pudukkottai
IN,614619,Jegathapattinam,Tamil Nadu,25,Pudukkottai,621,Manamelkudi,10.4315,79.2314,1,Pudukkottai
IN,614620,Vellore,Tamil Nadu,25,Pudukkottai,621,Manamelkudi,10.3586,78.8812,4,Pudukkottai
IN,614620,Manalur,Tamil Nadu,25,Pudukkottai,621,Manamelkudi,10.3586,78.8812,4,Pudukkottai
IN,614620,Manamelkudii,Tamil Nadu,25,Pudukkottai,621,Manamelkudi,12.3262,79.2806,3,Pudukkottai
IN,614620,Edayathimangalam,Tamil Nadu,25,Pudukkottai,621,Manamelkudi,12.3262,79.2806,3,Pudukkottai
IN,614621,Mimisal,Tamil Nadu,25,Pudukkottai,621,Manamelkudi,9.9219,79.1427,4,Pudukkottai
IN,614621,Poyyadanallur,Tamil Nadu,25,Pudukkottai,621,Manamelkudi,10.3586,78.8812,4,Pudukkottai
IN,614621,Kanadu,Tamil Nadu,25,Pudukkottai,621,Manamelkudi,10.5694,79.1339,3,Pudukkottai
IN,614621,Arasanagaripattinam,Tamil Nadu,25,Pudukkottai,621,Manamelkudi,10.5694,79.1339,3,Pudukkottai
IN,614621,Muthukuda,Tamil Nadu,25,Pudukkottai,621,Manamelkudi,10.5694,79.1339,3,Pudukkottai
IN,614621,Talanur,Tamil Nadu,25,Pudukkottai,621,Manamelkudi,10.5694,79.1339,3,Pudukkottai
IN,614622,Palayavanam,Tamil Nadu,25,Pudukkottai,621,Aranthangi,10.2561,78.9835,3,Pudukkottai
IN,614622,Kurumbur,Tamil Nadu,25,Pudukkottai,621,Arantangi,10.2521,78.9557,4,Pudukkottai
IN,614622,Sunayakadu,Tamil Nadu,25,Pudukkottai,621,Aranthangi,10.2561,78.9835,3,Pudukkottai
IN,614622,Silattur,Tamil Nadu,25,Pudukkottai,621,Arantangi,10.2276,78.9924,4,Pudukkottai
IN,614622,Chidambaraviduthi,Tamil Nadu,25,Pudukkottai,621,Arantangi,10.2561,78.9835,3,Pudukkottai
IN,614622,Thanthani,Tamil Nadu,25,Pudukkottai,621,Arantangi,10.2561,78.9835,3,Pudukkottai
IN,614622,Arayapatti,Tamil Nadu,25,Pudukkottai,621,Aranthangi,10.2561,78.9835,3,Pudukkottai
IN,614622,Maramadakki,Tamil Nadu,25,Pudukkottai,621,Arantangi,10.2885,79.0025,4,Pudukkottai
IN,614624,Tirunalur,Tamil Nadu,25,Pudukkottai,621,Arantangi,10.2789,79.0242,4,Pudukkottai
IN,614624,Nagaram,Tamil Nadu,25,Pudukkottai,621,Alangudi,10.2995,79.0884,4,Pudukkottai
IN,614624,Panangulam,Tamil Nadu,25,Pudukkottai,621,Alangudi,10.3586,78.8812,4,Pudukkottai
IN,614624,Merpanaikadu West,Tamil Nadu,25,Pudukkottai,621,Aranthangi,10.1292,78.8231,3,Pudukkottai
IN,614624,Kothamangalam,Tamil Nadu,25,Pudukkottai,621,Alangudi,10.3586,78.8812,3,Pudukkottai
IN,614624,Erukkalakkottai,Tamil Nadu,25,Pudukkottai,621,Alangudi,10.1292,78.8231,3,Pudukkottai
IN,614624,Periyalur,Tamil Nadu,25,Pudukkottai,621,Alangudi,10.249,79.0787,4,Pudukkottai
IN,614624,Kasimpudupet,Tamil Nadu,25,Pudukkottai,621,Alangudi,10.1292,78.8231,3,Pudukkottai
IN,614624,Keeramangalam,Tamil Nadu,25,Pudukkottai,621,Aranthangi,10.2863,79.0989,4,Pudukkottai
IN,614624,Merpanaikadu,Tamil Nadu,25,Pudukkottai,621,Alangudi,10.1292,78.8231,3,Pudukkottai
IN,614624,Avanathankottai,Tamil Nadu,25,Pudukkottai,621,Alangudi,10.1292,78.8231,3,Pudukkottai
IN,614624,Poovathakudi,Tamil Nadu,25,Pudukkottai,621,Alangudi,10.1292,78.8231,3,Pudukkottai
IN,614624,Kulamangalam,Tamil Nadu,25,Pudukkottai,621,Alangudi,10.2941,79.0522,4,Pudukkottai
IN,614624,Poovaimanagar,Tamil Nadu,25,Pudukkottai,621,Aranthangi,10.1292,78.8231,3,Pudukkottai
IN,614629,Kalabam,Tamil Nadu,25,Pudukkottai,621,Avadaiyarkoil,10.407,78.9462,4,Pudukkottai
IN,614629,Idaiyur,Tamil Nadu,25,Pudukkottai,621,Avadaiyarkoil,10.3586,78.8812,4,Pudukkottai
IN,614629,Adambur,Tamil Nadu,25,Pudukkottai,621,Avudayarkoil,10.2241,78.865,3,Pudukkottai
IN,614629,Ponbethi,Tamil Nadu,25,Pudukkottai,621,Avadaiyarkoil,10.2241,78.865,3,Pudukkottai
IN,614629,Padirakudi,Tamil Nadu,25,Pudukkottai,621,Aranthangi,10.2241,78.865,3,Pudukkottai
IN,614629,Thiyathur,Tamil Nadu,25,Pudukkottai,621,Avadaiyarkoil,10.2241,78.865,3,Pudukkottai
IN,614629,Thiruppunavasal,Tamil Nadu,25,Pudukkottai,621,Avadaiyarkoil,10.2241,78.865,3,Pudukkottai
IN,614630,Kattumavadi,Tamil Nadu,25,Pudukkottai,621,Aranthangi,10.1227,79.2228,4,Pudukkottai
IN,614630,Attani,Tamil Nadu,25,Pudukkottai,621,Aranthangi,10.1229,78.9579,4,Pudukkottai
IN,614630,Singavanam,Tamil Nadu,25,Pudukkottai,621,Arantangi,10.1228,79.0903,3,Pudukkottai
IN,614630,Karaikottai,Tamil Nadu,25,Pudukkottai,621,Arantangi,10.1228,79.0903,3,Pudukkottai
IN,614630,Bramanavayal,Tamil Nadu,25,Pudukkottai,621,Arantangi,10.1228,79.0903,3,Pudukkottai
IN,614630,Vettanur,Tamil Nadu,25,Pudukkottai,621,Arantangi,10.1228,79.0903,3,Pudukkottai
IN,614630,Krishnajipattinam,Tamil Nadu,25,Pudukkottai,621,Aranthangi,10.1228,79.0903,3,Pudukkottai
IN,614801,Vallavari,Tamil Nadu,25,Pudukkottai,621,Arantangi,10.5789,79.3245,1,Pudukkottai
IN,614801,Arasarkulam,Tamil Nadu,25,Pudukkottai,621,Arantangi,10.5789,79.3245,1,Pudukkottai
IN,614801,Ayingudi,Tamil Nadu,25,Pudukkottai,621,Aranangi,10.5789,79.3245,1,Pudukkottai
IN,614805,Mangalanadu,Tamil Nadu,25,Pudukkottai,621,Arantangi,10.5789,79.3245,1,Pudukkottai
IN,614805,Kodivayal,Tamil Nadu,25,Pudukkottai,621,Arantangi,10.5789,79.3245,1,Pudukkottai
IN,614805,Amarasimhendrapuram,Tamil Nadu,25,Pudukkottai,621,Arantangi,10.5789,79.3245,1,Pudukkottai
IN,614805,Subramaniapuram (Pudukkottai),Tamil Nadu,25,Pudukkottai,621,Manamelkudi,10.5789,79.3245,1,Pudukkottai
IN,614902,Mudalipatti,Tamil Nadu,25,Pudukkottai,621,Orattanad,10.3586,78.8812,4,Pudukkottai
IN,614902,Athankaraipatti,Tamil Nadu,25,Pudukkottai,621,Gandarvakkottai,10.2637,78.9154,3,Pudukkottai
IN,621305,Minaveli,Tamil Nadu,25,Pudukkottai,621,Illupur,10.495,78.5167,4,Pudukkottai
IN,621308,Oliyamangalam,Tamil Nadu,25,Pudukkottai,621,Thirumayam,10.4188,78.5386,4,Pudukkottai
IN,621312,Rasalipatti,Tamil Nadu,25,Pudukkottai,621,Thirumayam,10.6098,78.4706,4,Pudukkottai
IN,621316,Viralimalai,Tamil Nadu,25,Pudukkottai,621,Illuppur,10.6023,78.5471,4,Pudukkottai
IN,621316,Viralur,Tamil Nadu,25,Pudukkottai,621,Illuppur,10.5842,78.5341,4,Pudukkottai
IN,621316,Perambur,Tamil Nadu,25,Pudukkottai,621,Kulathur,10.6171,78.6493,4,Pudukkottai
IN,621316,Erasanayakkanpatti,Tamil Nadu,25,Pudukkottai,621,Iluppur,10.6451,78.5819,4,Pudukkottai
IN,621316,Thengaithinnipatti,Tamil Nadu,25,Pudukkottai,621,Illuppur,10.6039,78.5685,3,Pudukkottai
IN,621316,Mullaiyur,Tamil Nadu,25,Pudukkottai,621,Illuppur,10.6057,78.594,4,Pudukkottai
IN,621316,Rajagiri,Tamil Nadu,25,Pudukkottai,621,Illuppur,10.5772,78.5652,4,Pudukkottai
IN,621316,Meppopdakudi,Tamil Nadu,25,Pudukkottai,621,Illuppur,10.6039,78.5685,3,Pudukkottai
IN,621316,Theravur,Tamil Nadu,25,Pudukkottai,621,Illuppur,10.6039,78.5685,3,Pudukkottai
IN,621316,Kunnathur,Tamil Nadu,25,Pudukkottai,621,Illuppur,10.6039,78.5685,3,Pudukkottai
IN,621316,Poruvai,Tamil Nadu,25,Pudukkottai,621,Illuppur,10.6467,78.5471,4,Pudukkottai
IN,621316,Velur,Tamil Nadu,25,Pudukkottai,621,Illuppur,10.6149,78.5838,4,Pudukkottai
IN,621316,Kodumbalur,Tamil Nadu,25,Pudukkottai,621,Illuppur,10.5415,78.5138,4,Pudukkottai
IN,622001,Bhuvaneswarinagar,Tamil Nadu,25,Pudukkottai,621,Pudukkottai,10.3559,78.6876,1,Pudukkottai
IN,622001,Pudukkottai Bus Stand,Tamil Nadu,25,Pudukkottai,621,Pudukkottai,10.3559,78.6876,1,Pudukkottai
IN,622001,Gandhinagar,Tamil Nadu,25,Pudukkottai,621,Pudukkottai,10.3559,78.6876,1,Pudukkottai
IN,622001,Pudukkottai H.O,Tamil Nadu,25,Pudukkottai,621,Pudukkottai,10.3559,78.6876,1,Pudukkottai
IN,622001,Machuvadi,Tamil Nadu,25,Pudukkottai,621,Pudukkottai,10.3559,78.6876,1,Pudukkottai
IN,622001,Ganesh Nagar,Tamil Nadu,25,Pudukkottai,621,Pudukkottai,10.3559,78.6876,1,Pudukkottai
IN,622001,Pudukkottai Pub Offices,Tamil Nadu,25,Pudukkottai,621,Pudukkottai,10.3559,78.6876,1,Pudukkottai
IN,622001,Pudukkottai East,Tamil Nadu,25,Pudukkottai,621,Pudukkottai,10.3559,78.6876,1,Pudukkottai
IN,622001,Pillaithannirpandal,Tamil Nadu,25,Pudukkottai,621,Pudukkottai,10.3559,78.6876,1,Pudukkottai
IN,622002,Perunjinai,Tamil Nadu,25,Pudukkottai,621,NA,10.4191,78.759,4,Pudukkottai
IN,622002,Sadayampatti,Tamil Nadu,25,Pudukkottai,621,Pudukkottai,10.3586,78.8812,4,Pudukkottai
IN,622002,Nallur,Tamil Nadu,25,Pudukkottai,621,NA,10.3736,78.6593,4,Pudukkottai
IN,622002,Palayanerinjikudi,Tamil Nadu,25,Pudukkottai,621,Pudukkottai,10.3217,78.6648,3,Pudukkottai
IN,622002,Kilathaniyam,Tamil Nadu,25,Pudukkottai,621,NA,10.3217,78.6648,3,Pudukkottai
IN,622002,Sipcot-pdk,Tamil Nadu,25,Pudukkottai,621,Pudukkottai,10.3217,78.6648,3,Pudukkottai
IN,622002,Maravamadurai,Tamil Nadu,25,Pudukkottai,621,NA,10.3729,78.5516,4,Pudukkottai
IN,622002,Tirugokarnam,Tamil Nadu,25,Pudukkottai,621,Pudukkottai,10.3896,78.8027,4,Pudukkottai
IN,622002,Idaiyathur,Tamil Nadu,25,Pudukkottai,621,NA,10.3217,78.6648,3,Pudukkottai
IN,622002,Karaiyur,Tamil Nadu,25,Pudukkottai,621,NA,10.3707,78.6041,4,Pudukkottai
IN,622002,Melathaniyam,Tamil Nadu,25,Pudukkottai,621,NA,10.3217,78.6648,3,Pudukkottai
IN,622003,Attangudi,Tamil Nadu,25,Pudukkottai,621,Pudukkottai,10.3452,78.8037,4,Pudukkottai
IN,622003,Tiruvappur,Tamil Nadu,25,Pudukkottai,621,Pudukkottai,10.3791,78.7965,4,Pudukkottai
IN,622003,Rajagopalapuram,Tamil Nadu,25,Pudukkottai,621,Pudukkottai,10.3586,78.8812,4,Pudukkottai
IN,622003,Aharapatti,Tamil Nadu,25,Pudukkottai,621,Pudukkottai,10.3416,78.6775,3,Pudukkottai
IN,622003,Kadayakudi,Tamil Nadu,25,Pudukkottai,621,Pudukkottai,10.3416,78.6775,3,Pudukkottai
IN,622003,Vanniampatti,Tamil Nadu,25,Pudukkottai,621,Pudukkottai,10.3416,78.6775,3,Pudukkottai
IN,622004,Rajapatti,Tamil Nadu,25,Pudukkottai,621,Pudukkottai,10.3586,78.8812,4,Pudukkottai
IN,622004,Pudukkottai Ind. Estate,Tamil Nadu,25,Pudukkottai,621,Pudukkottai--,10.4384,78.7431,3,Pudukkottai
IN,622004,Mullur,Tamil Nadu,25,Pudukkottai,621,Pudukkottai,10.4205,78.8588,4,Pudukkottai
IN,622004,Vadavalam,Tamil Nadu,25,Pudukkottai,621,Pudukkottai--,10.4286,78.8913,4,Pudukkottai
IN,622005,SanthaNatha puram,Tamil Nadu,25,Pudukkottai,621,Pudukkottai,10.3559,78.6876,1,Pudukkottai
IN,622005,Pudukkottai Collectrate,Tamil Nadu,25,Pudukkottai,621,Pudukkottai,10.3559,78.6876,1,Pudukkottai
IN,622005,Ambalpuram,Tamil Nadu,25,Pudukkottai,621,Pudukkottai,10.3559,78.6876,1,Pudukkottai
IN,622101,Annavasal,Tamil Nadu,25,Pudukkottai,621,Iluppur,10.4606,78.7003,4,Pudukkottai
IN,622101,Kilakurichi,Tamil Nadu,25,Pudukkottai,621,Illuppur,10.4836,78.715,3,Pudukkottai
IN,622101,Vilathupatti,Tamil Nadu,25,Pudukkottai,621,Illuppur,10.4836,78.715,3,Pudukkottai
IN,622101,Chittannavasal,Tamil Nadu,25,Pudukkottai,621,Illuppur,10.4636,78.7226,4,Pudukkottai
IN,622101,Narthamalai,Tamil Nadu,25,Pudukkottai,621,Illuppur,10.4836,78.715,3,Pudukkottai
IN,622101,Mangudi,Tamil Nadu,25,Pudukkottai,621,Illuppur,10.5717,78.6923,4,Pudukkottai
IN,622101,Madianallur,Tamil Nadu,25,Pudukkottai,621,Illuppur,10.4383,78.7448,4,Pudukkottai
IN,622102,Ennai,Tamil Nadu,25,Pudukkottai,621,Illuppur,10.493,78.6058,4,Pudukkottai
IN,622102,Rappusal,Tamil Nadu,25,Pudukkottai,621,Illuppur,10.5266,78.686,4,Pudukkottai
IN,622102,Kilikudi,Tamil Nadu,25,Pudukkottai,621,Illuppur,10.5173,78.8375,3,Pudukkottai
IN,622102,Unaiyur,Tamil Nadu,25,Pudukkottai,621,Iluppur,10.214,78.778,4,Pudukkottai
IN,622102,Illuppur,Tamil Nadu,25,Pudukkottai,621,Illuppur,10.5135,78.6236,4,Pudukkottai
IN,622102,Uthkuli,Tamil Nadu,25,Pudukkottai,621,Illuppur,10.5173,78.8375,3,Pudukkottai
IN,622102,Vembanur,Tamil Nadu,25,Pudukkottai,621,Illuppur,10.3586,78.8812,4,Pudukkottai
IN,622102,Malaikudipatti,Tamil Nadu,25,Pudukkottai,621,Iluppur,10.5173,78.8375,3,Pudukkottai
IN,622102,Kothirapatti,Tamil Nadu,25,Pudukkottai,621,Illuppur,10.5173,78.8375,3,Pudukkottai
IN,622102,Irundirapatti,Tamil Nadu,25,Pudukkottai,621,Illuppur,10.5173,78.8375,3,Pudukkottai
IN,622103,Muckanamalaipatti,Tamil Nadu,25,Pudukkottai,621,Iluppur,10.4761,78.7619,1,Pudukkottai
IN,622103,Pudur-pdk,Tamil Nadu,25,Pudukkottai,621,Illuppur,10.4761,78.7619,1,Pudukkottai
IN,622103,Veerapatti,Tamil Nadu,25,Pudukkottai,621,Illuppur,10.4761,78.7619,1,Pudukkottai
IN,622104,Perumanadu,Tamil Nadu,25,Pudukkottai,621,Annavasal,10.3797,78.7424,4,Pudukkottai
IN,622104,Vayalogam,Tamil Nadu,25,Pudukkottai,621,Illuppur,10.3975,78.6983,3,Pudukkottai
IN,622104,Pulvayal,Tamil Nadu,25,Pudukkottai,621,Annavasal,10.3786,78.7135,4,Pudukkottai
IN,622104,Kudimianmalai,Tamil Nadu,25,Pudukkottai,621,Annavasal,10.3975,78.6983,3,Pudukkottai
IN,622104,Parambur,Tamil Nadu,25,Pudukkottai,621,Annavasal,10.4342,78.639,4,Pudukkottai
IN,622201,Onangudi,Tamil Nadu,25,Pudukkottai,621,Thirumayam,10.2835,78.8715,4,Pudukkottai
IN,622201,Arimalam,Tamil Nadu,25,Pudukkottai,621,Thirumayam,10.255,78.884,4,Pudukkottai
IN,622201,Mirattunilai,Tamil Nadu,25,Pudukkottai,621,Tirumayam,10.3629,78.7895,3,Pudukkottai
IN,622201,Vennavalkudi,Tamil Nadu,25,Pudukkottai,621,Tirumayam,10.3011,78.9399,4,Pudukkottai
IN,622201,Kilapanaiyur,Tamil Nadu,25,Pudukkottai,621,Tirumayam,10.3629,78.7895,3,Pudukkottai
IN,622201,Thanjur-tym,Tamil Nadu,25,Pudukkottai,621,Thirumayam,10.3629,78.7895,3,Pudukkottai
IN,622201,Kulavaipatti,Tamil Nadu,25,Pudukkottai,621,Tirumayam,10.6122,78.4625,4,Pudukkottai
IN,622202,Kilanilai,Tamil Nadu,25,Pudukkottai,621,Tirumayam,10.1754,78.8591,4,Pudukkottai
IN,622202,Kongudi,Tamil Nadu,25,Pudukkottai,621,Tirumayam,10.2018,78.9415,4,Pudukkottai
IN,622202,Vadakattupatti,Tamil Nadu,25,Pudukkottai,621,Aranthangi,10.2402,78.84,3,Pudukkottai
